2,Time,Celsius(°C),Serial Number
1,2024-10-29 09:40:05,19.3,068013146
2,2024-10-29 09:40:35,20.3
3,2024-10-29 09:41:05,21.8
4,2024-10-29 09:41:35,23.1
5,2024-10-29 09:42:05,23.7
6,2024-10-29 09:42:35,24.0
7,2024-10-29 09:43:05,24.1
8,2024-10-29 09:43:35,24.0
9,2024-10-29 09:44:05,23.8
10,2024-10-29 09:44:35,23.6
11,2024-10-29 09:45:05,23.4
12,2024-10-29 09:45:35,23.2
13,2024-10-29 09:46:05,23.0
14,2024-10-29 09:46:35,22.8
15,2024-10-29 09:47:05,22.6
16,2024-10-29 09:47:35,22.5
17,2024-10-29 09:48:05,22.3
18,2024-10-29 09:48:35,22.3
19,2024-10-29 09:49:05,22.3
20,2024-10-29 09:49:35,22.3
21,2024-10-29 09:50:05,22.5
22,2024-10-29 09:50:35,22.9
23,2024-10-29 09:51:05,23.4
24,2024-10-29 09:51:35,24.2
25,2024-10-29 09:52:05,25.3
26,2024-10-29 09:52:35,26.7
27,2024-10-29 09:53:05,28.7
28,2024-10-29 09:53:35,31.1
29,2024-10-29 09:54:05,34.1
30,2024-10-29 09:54:35,37.3
31,2024-10-29 09:55:05,40.9
32,2024-10-29 09:55:35,45.8
33,2024-10-29 09:56:05,52.9
34,2024-10-29 09:56:35,62.3
35,2024-10-29 09:57:05,71.9
36,2024-10-29 09:57:35,79.7
37,2024-10-29 09:58:05,85.0
38,2024-10-29 09:58:35,89.5
39,2024-10-29 09:59:05,93.1
40,2024-10-29 09:59:35,97.4
41,2024-10-29 10:00:05,101.3
42,2024-10-29 10:00:35,104.4
43,2024-10-29 10:01:05,108.3
44,2024-10-29 10:01:35,110.8
45,2024-10-29 10:02:05,114.1
46,2024-10-29 10:02:35,116.8
47,2024-10-29 10:03:05,117.8
48,2024-10-29 10:03:35,118.7
49,2024-10-29 10:04:05,118.9
50,2024-10-29 10:04:35,120.7
51,2024-10-29 10:05:05,120.7
52,2024-10-29 10:05:35,121.3
53,2024-10-29 10:06:05,121.5
54,2024-10-29 10:06:35,121.8
55,2024-10-29 10:07:05,121.8
56,2024-10-29 10:07:35,121.8
57,2024-10-29 10:08:05,121.8
58,2024-10-29 10:08:35,121.8
59,2024-10-29 10:09:05,121.8
60,2024-10-29 10:09:35,121.8
61,2024-10-29 10:10:05,121.8
62,2024-10-29 10:10:35,121.8
63,2024-10-29 10:11:05,121.8
64,2024-10-29 10:11:35,121.8
65,2024-10-29 10:12:05,121.8
66,2024-10-29 10:12:35,121.8
67,2024-10-29 10:13:05,121.8
68,2024-10-29 10:13:35,121.8
69,2024-10-29 10:14:05,121.8
70,2024-10-29 10:14:35,121.8
